area,bbox,category_id,id,image_id
0.002,"[0.3501722208658854, 0.48797548431711096, 0.10367736816406253, 0.019051227372946233]",3,2305,451
0.001,"[0.8853311157226562, 0.4602397250145981, 0.03016153971354174, 0.018305749008336036]",3,2306,451
0.005,"[0.805904971419976, 0.029156976744186047, 0.122513349879663, 0.042274709302325575]",4,2307,451
0.004,"[0.25002461751302085, 0.9086704057516511, 0.06466506958007812, 0.06698042092864043]",2,2308,452
0.002,"[0.12165584564208984, 0.9217395585836824, 0.06350425720214845, 0.038945778129027]",2,2309,452
0.016,"[0.5270630391438802, 0.7929766255040323, 0.29929697672526046, 0.05308278729838711]",1,2310,453
0.005,"[0.25871846516927083, 0.1549027079920615, 0.25694330851236985, 0.018137827227192538]",3,2311,453
0.016,"[0.11601806640625, 0.7402869833669354, 0.22291778564453124, 0.07320060483870972]",1,2312,453
0.018,"[0.5380703226725261, 0.735082771547379, 0.3337707010904948, 0.05255245085685489]",1,2313,453
0.014,"[0.12416531880696614, 0.8606271263860887, 0.2912778727213542, 0.049676159274193554]",1,2314,453
0.004,"[0.7504876114540466, 0.09157478746014877, 0.12292631172839508, 0.035866099893730075]",4,2315,453
0.005,"[0.1663130144032922, 0.7955715329436769, 0.09028849451303153, 0.054268231934112676]",1,2316,453
0.012,"[0.5527078247070313, 0.618838438053721, 0.256085713704427, 0.04616381458400454]",3,2317,454
0.01,"[0.12243456522623698, 0.6239147776180936, 0.2633591715494792, 0.03957740547730759]",3,2318,454
0.011,"[0.12680203755696615, 0.7692048377597455, 0.24934056599934898, 0.04299234606556057]",3,2319,454
0.003,"[0.5930872599283854, 0.7034878288347697, 0.08789164225260415, 0.03278185657619204]",4,2320,454
0.003,"[0.18375602269281535, 0.7034680003851232, 0.10998089237300226, 0.02720384194817338]",4,2321,454
0.002,"[0.17740132928438926, 0.8381311121121259, 0.07540245578713614, 0.026159474547480244]",4,2322,454
0.001,"[0.20382633209228515, 0.13486631137808575, 0.03235238393147788, 0.019256670450426866]",3,2323,455
0.001,"[0.4751227315266927, 0.6126898539435003, 0.07228597005208337, 0.01968336596931386]",3,2324,455
0.002,"[0.47338775634765623, 0.5646028813627577, 0.08202596028645831, 0.02004084636255643]",3,2325,455
0.003,"[0.7923933919270834, 0.07980202153785941, 0.10442321777343744, 0.032595840926022884]",4,2326,455
0.018,"[0.07382994333902995, 0.7679985806365217, 0.2901542282104492, 0.06198518859152646]",1,2327,456
0.016,"[0.05091868082682292, 0.8431998150468952, 0.262822265625, 0.05995089394000641]",1,2328,456
0.013,"[0.09216645558675131, 0.7118257865560317, 0.27469908396403, 0.04596239413203429]",1,2329,456
0.011,"[0.47223944083447333, 0.7131251660467588, 0.22472426470588236, 0.04968949256110522]",1,2330,456
0.002,"[0.5647019958496093, 0.8881006929063305, 0.049811401367187536, 0.04907368138893364]",2,2331,457
0.002,"[0.4163011932373047, 0.8831530698795909, 0.04451835632324219, 0.042171360291156534]",2,2332,457
0.002,"[0.6553258676997951, 0.873830276430795, 0.04147368884477465, 0.039029760835727956]",2,2333,458
0.004,"[0.8082693631531762, 0.8754900741089958, 0.07384923716060454, 0.050034095501077624]",2,2334,458
0.003,"[0.3978571573893229, 0.9029276715143449, 0.06559346516927084, 0.047728063536248366]",2,2335,459
0.003,"[0.5603403727213542, 0.9090622206193107, 0.06565724690755204, 0.04295652709484721]",2,2336,459
0.001,"[0.27235949198404946, 0.12799152108125908, 0.050125274658203156, 0.01973757879370558]",3,2337,460
0.002,"[0.16228235880533853, 0.12732185935481266, 0.08604319254557294, 0.02000993043569324]",3,2338,460
0.002,"[0.5236354064941406, 0.08514849837744266, 0.0868734741210937, 0.019988027961987245]",3,2339,460
0.002,"[0.33355224609375, 0.11355902304637032, 0.08803787231445315, 0.019538209111807578]",3,2340,460
0.002,"[0.08435248057047526, 0.3053166983355539, 0.07808593750000001, 0.019357489060986]",3,2341,460
0.002,"[0.8162937927246093, 0.25981613277464877, 0.07825098673502606, 0.019860043390160675]",3,2342,460
0.001,"[0.08299657185872396, 0.3374769422743056, 0.07886388142903646, 0.0182599208151647]",3,2343,460
0.001,"[0.44781784057617186, 0.1133740348717347, 0.05150716145833334, 0.019805553347565397]",3,2344,460
0.002,"[0.7577361551920573, 0.352920571654958, 0.07932423909505204, 0.019081214293645066]",3,2345,460
0.001,"[0.7585929361979167, 0.3216008031091025, 0.07718302408854161, 0.019077764309037848]",3,2346,460
0.001,"[0.5966245015462239, 0.07031296821219668, 0.0447557576497396, 0.019992862868986702]",3,2347,460
0.001,"[0.7583695475260417, 0.2913211556368096, 0.07814432779947911, 0.01887689634811046]",3,2348,460
0.001,"[0.6898416646321615, 0.26013510849432736, 0.07682607014973963, 0.0194091796875]",3,2349,460
0.003,"[0.21328512827555338, 0.9043153274890988, 0.07517454783121744, 0.045734730801841095]",2,2350,460
0.001,"[0.08377890268961588, 0.36787138552012677, 0.08216260274251302, 0.018114587749313626]",3,2351,460
0.003,"[0.6297700082508251, 0.8997817291311755, 0.06626873624862484, 0.04590010114991483]",2,2352,460
0.003,"[0.7340167544988785, 0.9288140658674569, 0.07490497234400484, 0.04088006926983556]",2,2353,461
0.004,"[0.8600948763127039, 0.9090239426185345, 0.05804722149648256, 0.06041615219408525]",2,2354,461
0.002,"[0.24182407696523248, 0.6558387337364304, 0.08157323740823816, 0.02028542003412348]",3,2355,461
0.0,"[0.46796112309466764, 0.6366752536817529, 0.02864231526559946, 0.01716498792704335]",3,2356,461
0.001,"[0.33791865337925675, 0.6779322130926724, 0.03562441852314435, 0.018117619656968453]",3,2357,461
0.001,"[0.5662027331005302, 0.6989119372605364, 0.08144897660073414, 0.01810927896511816]",3,2358,461
0.001,"[0.493466649514427, 0.760712566351373, 0.03460763056943317, 0.019531873603128913]",3,2359,461
0.002,"[0.7104311969501937, 0.7592052396382104, 0.08262776161679242, 0.022068145479126722]",3,2360,461
0.001,"[0.5506021626790365, 0.4172211479894894, 0.07167785644531244, 0.018299849991945838]",3,2361,462
0.026,"[0.07585154215494792, 0.8615753331135229, 0.3857197570800781, 0.06709037859415268]",1,2362,462
0.001,"[0.5506123352050781, 0.44825591254480107, 0.0806478881835937, 0.01608740423143523]",3,2363,462
0.001,"[0.5482901000976562, 0.47709915318439916, 0.07521280924479168, 0.018551855972132714]",3,2364,462
0.015,"[0.09159252166748047, 0.7508750994180896, 0.31480050404866533, 0.04709538725233564]",1,2365,462
0.009,"[0.10473152160644532, 0.8051545447909955, 0.2070528411865234, 0.04538640287733575]",1,2366,462
0.004,"[0.768971368522602, 0.054344788117546845, 0.10114904906284461, 0.04216687074105622]",4,2367,462
0.002,"[0.5595808919270834, 0.8866258601552433, 0.05022216796875001, 0.04484982834648843]",2,2368,463
0.004,"[0.40838297526041667, 0.8672292650360423, 0.06984181722005206, 0.05519560194507078]",2,2369,463
0.001,"[0.09217489273821722, 0.8697883927502394, 0.053852819223872944, 0.02601368247625324]",2,2370,464
0.002,"[0.09305980244620901, 0.8957826655791028, 0.07202243492251537, 0.02994074523068324]",2,2371,464
0.001,"[0.5677964507556352, 0.39920460979905015, 0.06811013143570699, 0.019522909308149705]",3,2372,464
0.001,"[0.67857415871542, 0.4013579114034563, 0.07981227186859641, 0.016517609928759558]",3,2373,464
0.001,"[0.5691933553726947, 0.3703675641562899, 0.07493556288422132, 0.017288227495410258]",3,2374,464
0.001,"[0.5538124959976947, 0.34173576189335886, 0.0671606345254867, 0.017520675561741694]",3,2375,464
0.001,"[0.6733644579277664, 0.3412942898532288, 0.07623301021388318, 0.016273586229346215]",3,2376,464
0.001,"[0.6809106045081967, 0.37259827049908206, 0.08020499807889347, 0.015971567438936796]",3,2377,464
0.003,"[0.4906387078957479, 0.22438924309546615, 0.14490991811283305, 0.017323188245829346]",3,2378,464
0.001,"[0.7949444880251024, 0.1833683564440653, 0.08117435642930326, 0.016486624648287845]",3,2379,464
0.001,"[0.4568894183049437, 0.21112099522070563, 0.03122893786821207, 0.016684150939395737]",3,2380,464
0.001,"[0.24988948634413422, 0.18245438810813777, 0.04003791183721822, 0.016095391635237072]",3,2381,464
0.014,"[0.5075578308105468, 0.6664568714259826, 0.3105958048502605, 0.04552436120731307]",3,2382,465
0.012,"[0.11670543670654297, 0.6664538039374597, 0.29155282338460287, 0.04127675479220361]",3,2383,465
0.01,"[0.14432041168212892, 0.8082809448242188, 0.22687750498453776, 0.04241219746697811]",3,2384,465
0.003,"[0.20696664829106945, 0.7461636232964225, 0.10392692254685779, 0.027104184412265697]",4,2385,465
0.003,"[0.5848909523153253, 0.745404998935264, 0.14961755788313114, 0.02121819101362865]",4,2386,465
0.002,"[0.17896396085997796, 0.8732099126916525, 0.06970093715545755, 0.027816226575809178]",4,2387,465
0.001,"[0.7297183227539062, 0.21632873215181644, 0.06403432210286464, 0.01845745521635403]",3,2388,466
0.001,"[0.4361284383138021, 0.09750638189353293, 0.07932393391927084, 0.017411558218739756]",3,2389,466
0.001,"[0.6386495971679688, 0.26039683490718174, 0.07343495686848955, 0.017537208247153546]",3,2390,466
0.001,"[0.6139564005533854, 0.2156361471153649, 0.0734315999348959, 0.01912540220808079]",3,2391,466
0.001,"[0.2589881896972656, 0.08344889749549476, 0.041113891601562536, 0.0186379208945978]",3,2392,466
0.001,"[0.7520920817057292, 0.25908617892084085, 0.06680257161458336, 0.020352544822042906]",3,2393,466
0.002,"[0.6859733581542968, 0.8888217031096413, 0.04383595784505212, 0.03512601239965596]",2,2394,466
0.005,"[0.7799693298339844, 0.8799174497511878, 0.09265935262044267, 0.05136232388597639]",2,2395,466
0.001,"[0.4052867889404297, 0.41463877623562984, 0.09525408426920567, 0.015041608266879891]",3,2396,467
0.001,"[0.41680465698242186, 0.5382799533982351, 0.03781463623046877, 0.014419950969478679]",3,2397,467
0.001,"[0.5299427795410157, 0.5385862755651919, 0.03350575764973951, 0.016748774236965636]",3,2398,467
0.004,"[0.102840944925944, 0.5372526336828044, 0.2198340733846029, 0.01810182561528495]",3,2399,467
0.001,"[0.5715939839680989, 0.41478879464105, 0.08506022135416669, 0.016017933583630184]",3,2400,467
0.002,"[0.7685409545898437, 0.5493846359648236, 0.0820638020833333, 0.020097564539143353]",3,2401,467
0.002,"[0.6275340270996094, 0.5377459748421308, 0.08593831380208339, 0.01979808115588566]",3,2402,467
0.002,"[0.7710098266601563, 0.5385440174162079, 0.07645151774088543, 0.02384545518944292]",3,2403,467
0.002,"[0.6233057149251302, 0.5526214362426125, 0.09454030354817711, 0.01747929864596831]",3,2404,467
0.001,"[0.7731899007161458, 0.5377137574507165, 0.07412475585937506, 0.01332384811164189]",3,2405,467
0.004,"[0.35646878560384115, 0.1546660622942742, 0.25736381530761715, 0.015126380870804229]",3,2406,468
0.013,"[0.06613872906086754, 0.45906389027530003, 0.3161913266097299, 0.04233357565314966]",1,2407,468
0.003,"[0.40449816385904946, 0.9079581906798602, 0.07365887959798179, 0.04252380450463267]",2,2408,468
0.013,"[0.0952044932047526, 0.6004060068118092, 0.2654096984863281, 0.04754027526617355]",1,2409,468
0.004,"[0.5511925760904948, 0.54990751070536, 0.135635986328125, 0.03162533843160764]",4,2410,468
0.003,"[0.5524977620442708, 0.9079456502966515, 0.08186808268229173, 0.04192996180104025]",2,2411,468
0.012,"[0.4850885569726911, 0.46758349705304514, 0.28443880498238056, 0.04264305375891542]",1,2412,468
0.004,"[0.09833856441048035, 0.6931697189097104, 0.13908552811135372, 0.03147958368824533]",4,2413,468
0.001,"[0.7215847778320312, 0.6215343056955646, 0.09682657877604173, 0.013460102696572496]",3,2414,469
0.001,"[0.12452367146809896, 0.7375207125756048, 0.08181182861328125, 0.01712150327620976]",3,2415,469
0.003,"[0.9087456258138021, 0.8902229555191532, 0.0535805257161458, 0.050694461945564484]",2,2416,469
0.02,"[0.14642285664876303, 0.7110817506141269, 0.30706469217936194, 0.06408439714884018]",1,2417,470
0.017,"[0.21980364758380327, 0.7860371903258929, 0.17598094456941304, 0.09840709390778035]",1,2418,470
0.007,"[0.7711333723814774, 0.09479809944633731, 0.10011542171995591, 0.06655930579216353]",4,2419,470
0.007,"[0.17162520672546858, 0.764796502342419, 0.19793102260198456, 0.03299683241056228]",1,2420,470
0.008,"[0.19255975087483723, 0.24999373897429436, 0.3947272872924805, 0.019423591859879047]",3,2421,471
0.014,"[0.14925799051920574, 0.2903704637096774, 0.6762350718180339, 0.02026949974798392]",3,2422,471
0.039,"[0.18060402901124195, 0.3218186711259052, 0.6865619844651056, 0.057058139139650466]",3,2423,471
0.07,"[0.17800295654565457, 0.3852713745741056, 0.6944014713971397, 0.1008138575383305]",1,2424,471
0.002,"[0.15101158553355334, 0.30954535775127767, 0.07843440594059406, 0.02749680579216357]",3,2425,471
0.008,"[0.43938651677667767, 0.7522525819846678, 0.24244104097909785, 0.032421209540034024]",1,2426,471
0.006,"[0.4821361042354235, 0.7974373136712095, 0.17295362348734877, 0.035675308773424175]",4,2427,471
0.004,"[0.7051189493949395, 0.8594947827938672, 0.07003317519251928, 0.06250998189948886]",2,2428,471
0.005,"[0.6444324119911992, 0.8624693888415673, 0.059629400440043945, 0.07750944953151617]",2,2429,471
0.003,"[0.5751667277018229, 0.8886407281934601, 0.06354929606119797, 0.042381837195956784]",2,2430,472
0.003,"[0.6977673649393605, 0.8888715129897785, 0.08014057331863289, 0.03998083475298131]",4,2431,472
0.004,"[0.23696337513781698, 0.8893373349659285, 0.09502050027563394, 0.04707796528960817]",4,2432,472
0.003,"[0.11631322353914002, 0.8895769005536627, 0.0846756132855568, 0.03864326022146514]",2,2433,472
0.023,"[0.10423928578694662, 0.7578533211934197, 0.3589731979370117, 0.06511019677231]",1,2434,473
0.012,"[0.12865158081054687, 0.6339395660715005, 0.24038996378580732, 0.049211207124375766]",1,2435,473
0.026,"[0.6023649088541667, 0.5903253850248671, 0.26594268798828125, 0.09948844516400213]",1,2436,473
0.003,"[0.13757166544596355, 0.7064732030494926, 0.10627120971679685, 0.02795630386195236]",4,2437,473
0.006,"[0.7443322767364939, 0.688904120528109, 0.1045212582690187, 0.0539388575383305]",4,2438,473
0.004,"[0.14485856532524807, 0.8205487382879046, 0.12778648704520398, 0.03466713692504253]",4,2439,473
0.02,"[0.0751178487141927, 0.8401877233224322, 0.34212966918945314, 0.05864847661296835]",1,2440,474
0.026,"[0.07270079294840495, 0.7156956399133964, 0.32244421641031895, 0.08173601017441856]",1,2441,474
0.006,"[0.7413120524088541, 0.06582932385979388, 0.15221323649088547, 0.04126502931580063]",4,2442,474
0.009,"[0.18172737845138054, 0.7828197674418604, 0.1900979141656663, 0.04485828488372101]",1,2443,474
0.002,"[0.7085953379065041, 0.2918899165868455, 0.10467479674796742, 0.020865760696040847]",3,2444,475
0.007,"[0.33198361280487804, 0.9055278675766284, 0.09060594512195125, 0.0750755806992337]",2,2445,475
0.003,"[0.47979388973577236, 0.9264310444604087, 0.07031249999999994, 0.04610921535759893]",2,2446,475
0.002,"[0.5606047058105469, 0.8886474923989207, 0.04981638590494786, 0.04310655102287375]",2,2447,476
0.003,"[0.41023475646972657, 0.8720889533917928, 0.05785255432128905, 0.050136448181781645]",2,2448,476
0.003,"[0.44411148071289064, 0.4203660797479112, 0.17149058024088537, 0.014836822549762485]",3,2449,477
0.028,"[0.15523461228522833, 0.2623414160064144, 0.7509671624061296, 0.03782130981717752]",3,2450,478
0.004,"[0.19828103566529492, 0.5127648445802337, 0.1638428069272977, 0.022773312964931014]",1,2451,478
0.004,"[0.7076260288065843, 0.51217537858661, 0.11539244684499317, 0.03669633368756642]",1,2452,478
0.008,"[0.21675132887517146, 0.8027945669500531, 0.19200102880658437, 0.0431763084484591]",1,2453,478
0.01,"[0.5952551610390762, 0.6670306949932152, 0.184967041015625, 0.05260061212883138]",1,2454,479
0.008,"[0.05273786348406141, 0.7593663630966635, 0.22847400285810704, 0.03454948415549164]",1,2455,479
0.039,"[0.0012766786478784905, 0.7960652513370051, 0.4578159192469732, 0.08424168924109987]",1,2456,479
0.008,"[0.5887034684159577, 0.10521634663354087, 0.16590452610302142, 0.04798037552133222]",4,2457,479
0.001,"[0.7221365356445313, 0.4344907699092742, 0.08086059570312498, 0.016581794984878995]",3,2465,481
0.001,"[0.22368553161621094, 0.342408683530746, 0.047636260986328144, 0.017953235257056444]",3,2466,481
0.001,"[0.5864474995930989, 0.2773569611580141, 0.03785196940104163, 0.018927277595766123]",3,2467,481
0.002,"[0.620056864420573, 0.4787626401839718, 0.07872751871744788, 0.019443831905241904]",3,2468,481
0.001,"[0.5976817321777343, 0.4341524382560484, 0.08009877522786457, 0.016620621219758047]",3,2469,481
0.001,"[0.8481636555989583, 0.3155655990108367, 0.07838989257812501, 0.018773961221018154]",3,2470,481
0.002,"[0.725831553141276, 0.5219488722278226, 0.08094106038411464, 0.018865454889112843]",3,2471,481
0.002,"[0.7437153116861979, 0.47868738974294356, 0.0775583902994792, 0.01938799458165319]",3,2472,481
0.002,"[0.5990374247233073, 0.5219566295992943, 0.0821282958984374, 0.01915046938004028]",3,2473,481
0.002,"[0.08059560775756835, 0.3421212670110887, 0.08781071345011393, 0.01782006048387097]",3,2474,481
0.002,"[0.8421729024251302, 0.9204923765120968, 0.051232655843098995, 0.035009608114919266]",2,2475,481
0.001,"[0.1286686070760091, 0.3304257497479839, 0.048746821085611985, 0.02609847530241932]",3,2476,481
0.003,"[0.7358671061197917, 0.9117853767641129, 0.0679741414388021, 0.04067052041330654]",2,2477,481
0.003,"[0.5479078165690104, 0.8844685505345925, 0.055146179199218714, 0.052942964219555355]",2,2478,482
0.004,"[0.4123406982421875, 0.8631634269793009, 0.06923370361328124, 0.05494218020095032]",2,2479,482
0.002,"[0.11174042521109771, 0.9149415901600754, 0.05751470144752714, 0.04162620645009407]",2,2480,483
0.002,"[0.1046677095898673, 0.9591094338512242, 0.05986127864897468, 0.036244997645951016]",2,2481,483
0.002,"[0.23741895355850423, 0.9319091337099812, 0.05365557147165256, 0.045690619114877595]",2,2482,483
0.013,"[0.058405852514850205, 0.7967894884209371, 0.28974392473205063, 0.044924759164471584]",1,2483,484
0.025,"[0.011696568008296746, 0.8817437221873005, 0.38731768899712676, 0.0637737873413553]",1,2484,484
0.011,"[0.22491828350981405, 0.7106540723778736, 0.16484828980501035, 0.06748788962723495]",1,2485,484
0.006,"[0.017871673836195763, 0.7575074801195323, 0.28994940135104597, 0.022373321260376722]",3,2486,484
